Username,Label,Tweet
SenTuberville,1,"Under Joe Biden, our military recruitment is the worst it has been since before WWII.  And many of our soldiers are leaving the military.  This is a DISASTER for our national security and military readiness. https://t.co/ZRchJyHNpG"
SenTuberville,1,"Good luck to the athletes who are competing in Montgomery this weekend to represent Team USA in the 2024 Paris Olympics. We are rooting for you! https://t.co/7WP1lyyloD"
SenTuberville,1,"As I told @MariaBartiromo on @FoxBusiness earlier this week, we must have a full and fair impeachment trial of Secretary Mayorkas. https://t.co/fMQNcZxSHP"
SenTuberville,1,"RT @SaraCarterDC: CLIP👇: @TTuberville BLASTS the radical leftist divide-and-conquer strategy that is wrecking America.   Get the full #Sara…"
SenTuberville,1,"I have been calling for a full and fair impeachment trial for weeks.  Secretary Mayorkas has failed in his duties to secure the nation. https://t.co/N8q2PU56HX"
SenTuberville,1,"Under Joe Biden and Secretary Mayorkas, our LACK of a secure border is an open invitation to criminals and terrorists.  Border security is NATIONAL SECURITY. https://t.co/gGcYZBGjAD"
SenTuberville,1,"Secretary Mayorkas, Joe Biden, and the Democrat Party have been DERELICT in their duties to keep Americans safe.  I hope my Democrat colleagues will agree: we must have a FULL impeachment trial. https://t.co/vFqoncYwNF"
SenTuberville,1,"Thank you, @Robert_Aderholt. https://t.co/7kjlvQRccV"
SenTuberville,1,"We’re paying more and more to get less and less.  Under Joe Biden, Americans are drowning in credit card debt.  This is simply unsustainable. https://t.co/Bl7WsYh817"
SenTuberville,1,"Ukraine in NATO guarantees invocation of Article 5 and brave American men and women fighting a war with Russia.  This Administration continues to prioritize every other nation first and put America last. https://t.co/MtvLnXQR4B"
SenTuberville,1,"Our female athletes should not have to compete against or share locker rooms with biological males. It’s common sense.  I hope my Democrat colleagues will come to realize this sooner rather than later. #SaveTitleIX https://t.co/W9zDcOC2uf"
SenTuberville,1,"RT @NEWSMAX: COMING UP: Alabama Sen. Tommy Tuberville joins ""National Report"" to talk about women’s sports and more — 10 AM ET on NEWSMAX.…"
SenTuberville,1,"Can’t find a good deal anymore in Joe Biden’s economy.  https://t.co/UzSZvlv0aT"
SenTuberville,1,"RT @Rep_Clyde: Joe Biden’s Education Secretary still can’t define what a woman is. https://t.co/n9BmpDEyxy"
SenTuberville,1,"We need coaches and athletic directors who aren’t afraid to stand up for female athletes.  We can’t stand by and allow our young women to have athletic opportunities taken away. https://t.co/BtWwPKWVQu"
SenTuberville,1,"How many more Americans have to die before @JoeBiden, @SenSchumer, and the Democratic Party take the invasion at our border seriously?   We must have a full and fair impeachment trial.   @SecMayorkas MUST be held accountable. https://t.co/4F1UAJuFEJ"
SenTuberville,1,"Inflation went up again in March.  This is the 36th consecutive month with inflation above 3%.  Sky-high prices are the new normal in Joe Biden’s economy. https://t.co/P23x5cQwJG"
SenTuberville,1,"Bidenomics has been toughest on seniors on a fixed income and young people just starting out.  Americans are being forced to dip into their retirement savings to pay everyday bills, and the “magic number” to retire is skyrocketing.  Thanks, Joe. https://t.co/TMxl4g5Snn"
SenTuberville,1,"RT @yhn: .@SenTuberville calls for 'full and fair' Senate impeachment trial of DHS Secretary Mayorkas – “How many more Americans have to di…"
SenTuberville,1,"There is an INVASION at our southern border because @SecMayorkas has intentionally failed to do his job and secure the border.  He must be held accountable.  @SenSchumer, we must have a FULL TRIAL."
SenTuberville,1,"Forcing female student-athletes to share a locker room with biological men is WRONG.  It’s time for the Senate to act, stand up for Title IX, and save women’s sports. https://t.co/ZtkkyuGyvG"
SenTuberville,1,"This is nothing but a political ploy to buy votes in an election year.  The Supreme Court already ruled that Joe Biden’s student loan scheme is ILLEGAL.  This is not loan forgiveness – it’s debt redistribution. https://t.co/eMpK0T1xe8"
SenTuberville,1,"In a time when we are facing shortages in the trucking industry, Corporal Scott Croisant is helping fill this vital need in our economy.  It’s my honor to recognize him as the April Veteran of the Month. https://t.co/hcPB6DyEmf"
SenTuberville,1,"RT @Riley_Gaines_: The NAIA becomes the first national college governing body to mandate athletes compete with their sex in a overwhelming…"
SenTuberville,1,"It has been 6 months since Iran-backed terrorists BRUTALLY attacked Israel and its citizens.  I will ALWAYS stand in support of Israel and its right to defend itself. https://t.co/ew5y3IwLKZ"
SenTuberville,1,"Joe Biden is forcing hardworking Americans to spend THOUSANDS more on groceries alone.  Bidenomics is nothing but an absolute FAILURE. https://t.co/G0StTmttUB"
SenTuberville,1,"Men don’t belong in women’s sports. Plain and simple.  It’s unsafe. It’s unfair. And it’s just plain wrong. https://t.co/b3AwrMo4nd"
