Username,Label,Tweet
stevenmnuchin1,1,"In Kfar Aza today with @DavidM_Friedman and Liran Berman. Liran’s twin brothers were kidnapped by Hamas and remain in captivity. We are standing at the home of one brother. We pray for the immediate return of all the hostages. https://t.co/Isy8F6OQYJ"
stevenmnuchin1,1,"Israel was savagely attacked by Hamas terrorists. The top priority is for Israel to be able to defend itself with the full support of the United States.  https://t.co/cJroI6R1Jl"
stevenmnuchin1,1,"I had the opportunity to meet @AbeShinzo several times. I am saddened by this horrible act and extend my condolences to his family."
stevenmnuchin1,1,"Today on the 20th anniversary of 9/11 we remember and honor all those impacted. #NeverForget911"
stevenmnuchin1,1,"This #MemorialDay2021 we honor the men and women of the #USMilitary for the sacrifice to protect our freedoms."
stevenmnuchin1,1,"I am proud to have known #EliBroad who was an incredible person. His business career was an inspiration and his contributions to philanthropy were endless. His additions Los Angeles were extraordinary. My sincere thoughts to Edye and the entire Family.#RIP"
stevenmnuchin1,1,"RT @mikepompeo: Imagine forcing an American to wear an Olympic uniform made by slaves in genocidal China? This is worse than “Jim Eagle“ @P…"
stevenmnuchin1,1,"@EricMGarcia I liked it!"
stevenmnuchin1,1,"Congratulations to @NASA on #MarsLanding"
stevenmnuchin1,1,"Look forward to being on @FoxBusiness with my good friend @larry_kudlow 4pm EST today"
stevenmnuchin1,1,"Can’t wait for Feb 12 to watch @MeYouMadness with @LouiseLinton and @EdWestwick @STXfilms https://t.co/BeCiUW7pQI"
stevenmnuchin1,1,"Let us never forget the Holocaust #WeRemember"
stevenmnuchin1,1,"@mattyglesias Thank you!"
stevenmnuchin1,1,"@Rafalo57 @TreasuryDept Thank you!"
stevenmnuchin1,1,"Thank you to all the great men and women at @treasurydept . It has been a great honor to work with you. #caresact #sanctions #jobs https://t.co/dOhyN7se9D"
stevenmnuchin1,1,"Today @USTreasury targeted a network attempting to evade U.S. sanctions on Venezuela’s oil sector. https://t.co/uUw64vKpnB"
stevenmnuchin1,1,"Today we celebrate and honor the legacy of Dr. Martin Luther King Jr. His tireless fight for justice and equal opportunity ensured a brighter future of equality and freedom for all Americans. #MLKDay"
stevenmnuchin1,1,".@USTreasury has approved more than $12B in payroll support for  airline industry workers. The PSP program has provided critical support to the industry and its extension will provide additional relief for workers while protecting taxpayer funds. https://t.co/FEAdZhkLeU"
stevenmnuchin1,1,".@USTreasury &amp; @FHFA announced an agreement to amend the PSPAs between Treasury and the GSEs. This is an important step for housing finance reform and leaves behind a blueprint we hope will guide further reforms. https://t.co/mrBPz59f1F"
stevenmnuchin1,1,".@SBAgov, in consultation with @USTreasury, will re-open the PPP to small lenders on January 15 and all lenders on January 19. https://t.co/YqvJA4cwBF"
stevenmnuchin1,1,"Today @USTreasury targeted billion dollar institutions controlled by Iran’s Supreme Leader. https://t.co/mXlsfqkWcD"
stevenmnuchin1,1,"Today @USTreasury took further action against Russian-linked actors. https://t.co/BMChe0AVgd"
stevenmnuchin1,1,"Readout from my stop in Saudi Arabia. https://t.co/RbN6bB085J"
stevenmnuchin1,1,"Readout from my stop in the UAE. https://t.co/t9vPn9rNHc"
stevenmnuchin1,1,"Readout from my stop in Qatar. https://t.co/joQrlOMDst"
