Username,Label,Tweet
SenCapito,1,"#ICYMI → I joined @SquawkCNBC this week to discuss my strong support for the divestment of TikTok from ByteDance, its current owners who are subject to the will of the Chinese Communist Party.  WATCH MORE: https://t.co/Vi4OWkk1pq"
SenCapito,1,"Israel is under attack again. As this unfolds, the most important thing is for the United States and the Biden administration to stand with our friend and ally. 🇮🇱 https://t.co/XL2N8ylrON"
SenCapito,1,"“Bidenomics” continues to raise prices and strain the budgets of West Virginia families.  This is unsustainable. https://t.co/mYwLia4vIC"
SenCapito,1,"This week, I pressed @SecMayorkas on cuts to the @TSA programs at local West Virginia airports, his efforts to interdict deadly fentanyl crossing the southern border, and border patrol officer recruitment, retention, and morale.  WATCH: https://t.co/RCtwxeUT8D"
SenCapito,1,"The Senate must seriously consider the impeachment articles against @SecMayorkas.  🗞️More on this in my op-ed in the @DCExaminer. READ it here:  https://t.co/xIX5hjnbK3"
SenCapito,1,"This week during an @AppropsGOP hearing, I questioned leaders in our armed forces about the current state of military readiness.  Check out more: https://t.co/EeUJmdbGhY"
SenCapito,1,"The crisis on our southern border is now more multifaceted than ever and the open-border policies from the Biden-Mayorkas DHS has allowed that to happen.  We truly have no idea who is entering our country illegally.  @SecMayorkas has proven himself to be negligent in his duty to… https://t.co/Kg0KNT4p0h"
SenCapito,1,"Such a thoughtful piece by my friend Dr. Francis Collins on his prostate cancer diagnosis. Even during his own personal challenges, he continues to raise awareness. I wish him well and hope for a full and speedy recovery.  Read his piece here: https://t.co/PnsRS3SiZ3"
SenCapito,1,"Proud to join this effort with my @SenateGOP colleagues.   Senator Schumer must hold an impeachment trial of @SecMayorkas. https://t.co/tVOFBjml7J"
SenCapito,1,"This funding will double the city’s water system treatment capacity, allowing expansion of services for residents and current and future redevelopment. I will continue supporting investments like this – which have a direct benefit for West Virginia – through my role on the Senate… https://t.co/HzmPIGcbaO"
SenCapito,1,"Glad my staff was on hand today for the groundbreaking celebration for Weirton’s Wastewater Treatment Plant Upgrade project. I was proud to secure these funds and push the @EPA to make this happen."
SenCapito,1,"On February 13, the House agreed to Articles of Impeachment against @DHSgov @SecMayorkas for “willful and systemic refusal to comply with the law” and “breach of public trust.”  This chamber will soon have a constitutional duty to uphold.  I firmly believe that the Senate must… https://t.co/uyfpXWp4S5 https://t.co/qDjEWCfPFy"
SenCapito,1,"RT @NWSCharlestonWV: A tornado watch has been issued for parts of Kentucky, Ohio, Pennsylvania, Virginia and West Virginia until 9 PM EDT h…"
SenCapito,1,"The latest inflation numbers prove what West Virginians already know… #Bidenomics is NOT WORKING. https://t.co/RRIa9uZtFq"
SenCapito,1,"At a time when our country faces so many threats around the world, Japan is stepping up as a critical U.S. partner. I enjoyed welcoming Prime Minister Kishida for a Joint Address to Congress today and hearing about Japan’s commitment to stand by the U.S. in confronting our shared… https://t.co/WHXdLI5yFF"
SenCapito,1,"These numbers are shocking, but unfortunately, these statistics have become a regular occurrence under the leadership of @SecMayorkas, who bears the responsibility for the worst border crisis in our nation’s history. https://t.co/oFmiBdulAg"
SenCapito,1,"Under President Biden and @SecMayorkas, there have been more than 9.2 million illegal crossings along our country’s southern border.  The average monthly encounters have increased almost 400% under the Biden-Mayorkas @DHSgov."
SenCapito,1,"Stay safe and stay alert today, West Virginia! https://t.co/qFN85gimgx"
SenCapito,1,"On behalf of the over 3,600 franchise locations across West Virginia employing nearly 39,000 people, I am proud to join many of my colleagues to restore the independence of small business owners by voting to repeal the NLRB’s harmful new Joint Employer standard."
SenCapito,1,"One thing we always ask to visitors in WV is: Have you tried @TudorsBiscuits?   Now, we can say they have the best biscuit in the south, something we have long known across our state!   Congrats on winning @gardenandgun’s 2024 biscuit bracket!  https://t.co/ujzXlgg9lS"
SenCapito,1,"Today, the Senate joined in a bipartisan way to reject the Biden administration’s attempt to ignore the letter of the bipartisan infrastructure law and impose its extreme climate agenda on states across the country.   Our message to the administration is clear: We will continue… https://t.co/lb36myyQSo"
SenCapito,1,"RT @EPWGOP: PASSED!  The Senate just approved @SenKevinCramer’s resolution to overturn the Federal Highway Administration’s illegal emissio…"
SenCapito,1,"RT @EPWGOP: “I also believe that Congress has a duty to make clear when a federal agency has clearly exceeded its authority.  Therefore, to…"
SenCapito,1,"Let me be clear: This #bordercrisis did not happen by accident.  We have seen the Biden-Mayorkas @DHSgov fail to uphold the law and secure our borders starting on Day One of this administration. https://t.co/CrUEUc9Bxd"
SenCapito,1,"RT @SRCC: 🚨DISASTROUS MARCH CPI REPORT🚨  Today’s CPI report shows that inflation rose by 3.5% year over year, much higher than expected tha…"
SenCapito,1,"Our Constitution gives the Senate a responsibility and duty “to try all impeachments.”  The impeachment of @SecMayorkas is only the 2nd time in history that the House has impeached a Cabinet officer.  This is not routine business. This a serious moment. https://t.co/xIX5hjnJzB"
SenCapito,1,"Great to join @SquawkCNBC this morning to discuss the need to pass the House’s legislation to force TikTok to break away from CCP-controlled ByteDance or face consequences. https://t.co/Em8Yv9uRpa"
SenCapito,1,"RT @SenateGOP: 🚨Prices are now over 19% higher since Joe Biden took office.  That means the average family is spending $1,049 more per mont…"
SenCapito,1,"RT @EPWGOP: Ranking Member @SenCapito’s statement on the EPA announcing its new drinking water standards for per- and polyfluoroalkyl subst…"
SenCapito,1,"Senator Schumer and the Democrats should not quickly table the articles of impeachment against @SecMayorkas.  They must do the right thing and conduct a full trial.  🗞️READ my full Op-Ed in the @DCExaminer: https://t.co/xIX5hjnbK3"
SenCapito,1,"The Senate should fulfill its constitutional duty and conduct a full impeachment trial of @SecMayorkas.  Our Constitution gives us the responsibility “to try all impeachments.” The House’s articles make serious allegations and detail the #bordercrisis we have all seen unfolding. https://t.co/hEt8Sz24lQ"
SenCapito,1,"RT @SenateGOP: LIVE: The Senate Republican leadership team speaks to the press. Join us. 04-09-24 https://t.co/2DO9xTHUeI"
