Username,Label,Tweet
NikkiHaley,1,"Just like after October 7, the world supports Israel when she gets hit but is quick to condemn her when Israel hits back. That's wrong. No other country would be expected to do nothing in response to 300 missiles launched against its territory.  #StandWithIsrael"
NikkiHaley,1,"If America’s relationship with Israel is “ironclad”, now is the time to prove it.  #TheWorldIsWatching"
NikkiHaley,1,"Wow. Wow. Wow. What a game it will be on Sunday. Fantastic women’s basketball tonight. 🏀👠"
NikkiHaley,1,".@CaitlinClark22 vs @paigebueckers1 🏀 Coach Bluder vs Coach Geno Iowa vs UConn 💥 Let’s go!!!! 🙌🏼"
NikkiHaley,1,"So grateful for the love and support from our sweet kids the past 15 months. Nice to get away for a few days and spend time together. The countdown is on to Michael’s homecoming! #gratitude ❤️ #gratefulforfamily #missingone https://t.co/ks6zjy0uZw"
NikkiHaley,1,"May you feel the love of God on this blessed day. Wishing you and your family blessings, love, and peace this Easter. ❤️✝️ https://t.co/ACIrdraMrK"
NikkiHaley,1,"Proud to support my friend @SenTomDavisSC. He’s a conservative freedom fighter who never stops working for the people of South Carolina. Join me in supporting his re-election. https://t.co/1JQPLt2K4S"
NikkiHaley,1,"@rick_wiley You were awesome. Couldn’t have made it this far without you. Proud of our team. ❤️🇺🇸"
NikkiHaley,1,"@johnkhall @BrandonMoye @Nalin_Haley Truly grateful to you John. You were more valuable to our team than words can say. Thank you."
NikkiHaley,1,"@Nalin_Haley @LukeV603 @TeamHaley I’m so proud of you. Love you so much. ❤️"
NikkiHaley,1,"@betsyankney Betsy, I couldn’t have done this without you. Incredibly proud of your leadership and thankful for your friendship.  #StrongWomenBecomeStrongLeaders 👊🏼🇺🇸"
NikkiHaley,1,"I end my campaign with the same words I began it from the Book of Joshua. I direct them to all Americans, but especially to so many of the women and girls out there who put their faith in our campaign.  Be strong and courageous. Do not be afraid. Do not be discouraged. For God… https://t.co/DLtEepQ00B https://t.co/XAwgOGzKdy"
NikkiHaley,1,"There’s still time to make your voice heard! Most polls in the east and central time zones are still open. Get out and vote! https://t.co/IGjPhOo7G4"
NikkiHaley,1,"81% of Americans don’t think their kids will have as good of a life as they do. That’s unacceptable. We have to right this ship and make sure all of our kids are able to achieve their American Dreams. https://t.co/jw3cUq9n7r"
NikkiHaley,1,"For folks on the East Coast, many polls close at 7 and 8 PM. That means you have just a few hours left to make sure your voice is heard! Don’t complain about what happens in the general if you don’t participate in the primary! https://t.co/DzGdzqnSHz"
NikkiHaley,1,"People know that there’s a better way forward: we can get back to normal and focus on the issues that matter, like fiscal discipline and peace through strength. https://t.co/5hF7FsPwv6"
NikkiHaley,1,"America can do better than two 80-year-old names of the past. https://t.co/LZZSPrrbMb https://t.co/n8biIZO79o"
NikkiHaley,1,"Over the past 10 days, I’ve met folks in 10 states who’ve all said the same thing: thank you for fighting for us and for giving us someone to vote for. That’s why I’m in this. It’s not about me, it’s about saving our country. https://t.co/bZGicsHsfL"
NikkiHaley,1,"This is about winning elections so that we can get our country back on track: paying down our debt, securing our border, preventing war, and getting our kids reading again.   We can’t do that if we don’t win. And we can’t win with Donald Trump at the top of the ticket. https://t.co/WhD6ccKmHh"
NikkiHaley,1,"Polls are open NOW across the country! Make your plan and make your voice heard! https://t.co/S2bcxc14wm"
NikkiHaley,1,"We have a country to save, and we need your help to do it! Go vote today, and take 10 friends with you! https://t.co/HisB5U0AYE"
NikkiHaley,1,"Time to make your choice ALASKA! Make sure you get out and caucus today. The presidential preference poll runs from 3PM to 8PM. Go to https://t.co/umaeE5S2H8 for more information. https://t.co/Z7V38n6QRb"
NikkiHaley,1,"Today’s the day, CALIFORNIA - polls are open NOW until 8PM. Don’t complain in a general election if you don’t participate in the primary election! Find your polling location at https://t.co/BMGdA5sC3u. https://t.co/zNNkyQC6hj"
NikkiHaley,1,"COLORADO: make your plan and make your choice! If you haven’t voted yet, make sure you get to the polls before 7PM. You can find your polling location at https://t.co/3TGBS6Enqt. Let’s do this! https://t.co/H2ha6mZ3lp"
NikkiHaley,1,"Millions of Americans have a choice today: more of the same chaos and drama, or a new generation of conservative leadership. https://t.co/IO2hvmM4ll"
NikkiHaley,1,"UTAH: Today, you get to make a choice about the future of our country: more of the same, or a new generation of conservative leadership. Go to https://t.co/I7ofk1IgVR to find information about tonight’s caucus. https://t.co/te2COO3PPb"
NikkiHaley,1,"Everything’s bigger in TEXAS! If you haven’t already, make sure you get out and vote! Polls are open NOW. Go to https://t.co/oRZNdjrTqg to find your location in the Lone Star State. https://t.co/p459RGzQX6"
NikkiHaley,1,"ARKANSAS, today’s your day to make your voice heard! Polls are open NOW until 7:30PM. Get out and vote! https://t.co/k4eyjG1v5o"
NikkiHaley,1,"We need to elect a leader with moral clarity, Oklahoma. Polls are open from 7AM to 7PM, make sure to get out and vote! https://t.co/VgAIFHkMBR"
NikkiHaley,1,"MINNESOTA, polls are open till 8PM! If you’re part of the 70 percent who don’t want to see a Trump-Biden rematch in November, make your plan and make your choice. You can find all the details at https://t.co/NZT9kJk23o https://t.co/RCGPTEmsVt"
NikkiHaley,1,"In a general election you’re given a choice, but in a primary you make your choice. Today’s your day TENNESSEE, make sure to get out and vote! Polls are open until 8PM. https://t.co/vSHxPSzS1M"
NikkiHaley,1,"ALABAMA: Polls are open NOW until 7PM. Let’s do this! https://t.co/qqnDJYITgK"
NikkiHaley,1,"MAINE, it’s Super Tuesday! Make your plan and make your choice! Get all the information at https://t.co/Wqtu6QIFOi, and remember that polls close at 8PM! https://t.co/7baAKuZBrZ"
