Username,Label,Tweet
GovWhitmer,0,"It’s National Scrabble Day, Michigan!  With priorities like these, every Michigander is sure to be a winner. https://t.co/o3r8dFDRAi"
GovWhitmer,0,"13 days until the #NFLDraft in Detroit.  303 days until Super Bowl LIX.   I’m not making any predictions, but... it’s #AllGrit every day of the year 🏈 https://t.co/w5QKLLT3QB"
GovWhitmer,0,"It’s good to be back in Cadillac!  Thank you to the students who made this year's Governor's Breakfast possible. I want you to know that Michigan's got your back every step of the way. Just don’t go to Ohio, okay?   As you finish high school and plan your path... bet on Michigan. https://t.co/RAAbSWBdgq"
GovWhitmer,0,"Businesses like Cadillac Casting are helping build our state’s future. They’re working to cut carbon emissions and improve energy efficiency while continuing to support manufacturing jobs right here in Michigan. https://t.co/WpkiNGMnst"
GovWhitmer,0,"When people think infrastructure, they usually think roads and bridges. But it’s so much more than that. It also means public transit like WexExpress. Their exciting new app will revolutionize the system for both riders and drivers, helping everyone stay better connected 🚍 https://t.co/vFfplsQw0V"
GovWhitmer,0,"On this Day of (No) Silence, we recommit ourselves to speaking up for the LGBTQ+ community. You are loved and you are welcome here in Michigan. Let’s keep working together to break the silence and fight for visibility and equality for every Michigander 🏳️‍🌈🏳️‍⚧️ https://t.co/NhNyPadxOC"
GovWhitmer,0,"During Black Maternal Health Week, we affirm our commitment to ensuring that every Black Michigander receives access to quality, affordable maternal and infant health care.  Let’s keep empowering every Michigander with the right resources for a healthy and fulfilling pregnancy."
GovWhitmer,0,"Together with our partners in the legislature, we’ve delivered tax relief AND funded the things that matter most to Michiganders. We’re investing in schools, paying down debt, and fixing the damn roads – all while putting more money back in your pocket 💵 https://t.co/T0HZhblELo"
GovWhitmer,0,"🚧Big wins for Michigan🚧  We're celebrating 3 grants from the Biden-Harris administration to protect our transportation systems from flooding, strengthen our roads, and ensure our infrastructure is built to last.  Let’s keep working together to build a more resilient future. https://t.co/gLmQbHnItJ"
GovWhitmer,0,"I'm fired up to talk about my favorite place in the world at the Pure Michigan Tourism Conference 🫱✋  Our peninsulas have lots to offer – incredible natural beauty, fundamental freedoms, rich and diverse culture. Don't take my word for it, come see Pure Michigan for yourself! https://t.co/HdchlgsE5n"
