Username,Label,Tweet
RepRaulGrijalva,0,"RT @NRDems: 🚨 @POTUS just finalized a rule ensuring a fairer return for American taxpayers from oil &amp; gas leasing on our public lands.   @R…"
RepRaulGrijalva,0,"RT @NRDems: #NationalParkWeek is coming!  National Park Week runs from April 20-28, celebrating 429 national park sites across the country…"
RepRaulGrijalva,0,"My full statement on this historic action by @EPA  here: https://t.co/4ia9iBNWr2"
RepRaulGrijalva,0,"We must prioritize protecting Americans from these toxic chemicals and it will require a sustained federal response. That’s why I am calling on Congress to make funding to address PFAS a priority because everyone deserves access to clean air, water, and a healthy environment."
RepRaulGrijalva,0,"I’ve long called for enforceable standards to protect the public’s health and supply of drinking water, and today, @POTUS delivered.   This historic action will protect communities and provide enforcement to make certain that drinking water is safe around the country. https://t.co/ZpNraXJahP"
RepRaulGrijalva,0,"“After 50 years of failure, with nobody coming even close, I was able to kill Roe v. Wade"" - Donald Trump https://t.co/XpDWQUduA4"
RepRaulGrijalva,0,"RT @AZAGMayes: We're here to provide as much clarity as possible for Arizonans seeking reproductive health care in our state. Despite the A…"
RepRaulGrijalva,0,"RT @GovernorHobbs: A message from Governor Katie Hobbs. https://t.co/td2WbLBcIa"
RepRaulGrijalva,0,"RT @AZAGMayes: The decision made by the Arizona Supreme Court today is unconscionable and an affront to freedom. https://t.co/swEqJREVVS"
RepRaulGrijalva,0,"and overturn Dobbs v. Jackson to ensure a person’s freedom to make decisions about their own reproductive health care is between them and a health care provider – not the government. (6/6)"
RepRaulGrijalva,0,"I will continue to push and support legislation in Congress, including the Women’s Health Protection Act, to protect the right to abortion throughout the United States, block the barrage of state bans and restrictions on abortion... (5/6)"
RepRaulGrijalva,0,"I call for the Arizona legislature to permanently codify and safeguard the right to access affordable, comprehensive abortion care, and contraceptives for Arizonans without delay. 4/6)"
RepRaulGrijalva,0,"I applaud Attorney General @krismayes' commitment not to prosecute under a law from a time when Arizona was not even a state and women did not have the right to vote. (3/6)"
RepRaulGrijalva,0,"It underscores the importance of the upcoming election in November that will determine the future of reproductive rights in our state and across the country. (2/6)"
RepRaulGrijalva,0,"🧵⬇️The Arizona Supreme Court’s ruling is a cruel and regressive decision that is part of the national assault by Republicans to ban and criminalize abortion nationwide. (1/6)"
RepRaulGrijalva,0,"RT @ejmontini: Don't be fooled, Donald Trump will cancel your vote on abortion rights if he gets a chance https://t.co/ZRabJ07Q4T via @azce…"
RepRaulGrijalva,0,"I strongly condemn these actions by Ecuador and urge the U.S. to do the same. Those responsible must be held accountable."
RepRaulGrijalva,0,"The raid on Mexico’s Embassy in Quito by Ecuadorian Police is a violation of the Vienna Conventions and international law.   This is a clear violation of Mexican sovereignty. Protections for embassies are vital for strong diplomatic relations globally. https://t.co/5v29UsGZm8"
RepRaulGrijalva,0,"RT @POTUS: An eclipse is worth marveling at.  But don't be silly, folks – play it safe and wear protective eyewear. https://t.co/S6REAiZ735"
RepRaulGrijalva,0,"RT @NRDems: 🗓️ @NOAA &amp; @NASA are holding events on the National Mall and throughout the path of today's solar eclipse.  A gentle reminder:…"
RepRaulGrijalva,0,"RT @JoaquinCastrotx: The Vienna Conventions that protect diplomatic facilities are a bedrock of the international system. Diplomatic facili…"
RepRaulGrijalva,0,"RT @EdWorkforceDems: President Biden is providing unprecedented relief for America’s student loan borrowers.  The plans announced today wou…"
RepRaulGrijalva,0,"RT @HouseDemocrats: Over 15 MILLION jobs have been created under President Biden!  Our economic recovery remains the strongest in the world…"
RepRaulGrijalva,0,"RT @WhiteHouse: Jobs News: Our economy added 303,000 new jobs in March.  That means we’ve passed the milestone of 15 million jobs created s…"
RepRaulGrijalva,0,"This announcement is a game-changer for environmental justice, low-income, and disadvantaged communities to access and benefit from technologies and programs that enable a cleaner, more sustainable economy.   @POTUS is delivering on much-needed climate action and progress. https://t.co/6CVrCgLQRF"
RepRaulGrijalva,0,"RT @NRDems: Local communities experience firsthand how coal companies cut corners &amp; put profits above all else.  @OSMRE just announced a ru…"
RepRaulGrijalva,0,"We must hold all of those involved in the insurrection and attempt to overthrow our democracy accountable. https://t.co/xndNKIBLVl"
RepRaulGrijalva,0,"RT @NRDems: 🚨 In March, @RepRaulGrijalva, @RepHuffman &amp; @Rep_Stansbury sent a letter seeking info on a whistleblower account describing hum…"
RepRaulGrijalva,0,"Last month, I joined my colleagues to urge @POTUS and the Biden administration to extend immigrant work permits.   This latest action will protect immigrant workers, strengthen our economy, and benefit communities around the country. https://t.co/bcjzEFqhp2"
RepRaulGrijalva,0,"Internet service providers shouldn't be allowed to create fast lanes that give an unfair advantage to a lucky few and burden the rest of us with slower speeds.  I applaud the @FCC for restoring #netneutrality to ensure the internet remains accessible, open, and free. https://t.co/KmRtdYaDpZ"
RepRaulGrijalva,0,"RT @CAPAC: AANHPI women earn 80¢ for every $1 earned by white, non-Hispanic men. With disaggregated data, the gap is far wider for Banglade…"
RepRaulGrijalva,0,"I'm proud to join @RepLouCorrea and my colleagues in calling on @USCIS to begin providing automatic extensions to DACA recipients facing delays.   These delays threaten the ability of many DACA recipients to work, drive, or go to school.  Our letter here ⬇️https://t.co/RWgHu9SqBV"
RepRaulGrijalva,0,"Rep. Grijalva's Statement on Cancer Diagnosis  https://t.co/3X5tv2dpPe"
RepRaulGrijalva,0,"RT @NRDems: Trump-era regulations undermined our vital Endangered Species Act protections, putting polluters first &amp; our most vulnerable wi…"
RepRaulGrijalva,0,"No one should be faced with financial distress or even homelessness due to @SocialSecurity overpayment.  Thanks to the Biden admin, their historic action will eliminate burdensome overpayments. This will bring relief to seniors in Arizona and across the country. https://t.co/Kec4emmPgb"
RepRaulGrijalva,0,"RT @BettyMcCollum04: Rising civilian casualties &amp; blocks on life-saving aid are causing a humanitarian crisis in Gaza. PM Netanyahu’s refus…"
RepRaulGrijalva,0,"These recent developments are encouraging news.   Those who perpetrated the heinous acts of violence against  Rio de Janeiro Councilmember Marielle Franco must be held accountable and brought to justice. https://t.co/gXPDI2wSwD"
RepRaulGrijalva,0,"RT @RepJuanVargas: There continue to be serious accessibility and functionality issues with the CBP One app. I’m proud to join my colleague…"
RepRaulGrijalva,0,"RT @NRDems: Big Oil is using our oceans as their own personal junkyard, leaving the American people w/ the cleanup costs &amp; dangerous conseq…"
RepRaulGrijalva,0,"RT @HouseDemocrats: Let’s be clear — Mifepristone is safe and effective.  Any attempt to limit access to mifepristone is an attack on repro…"
RepRaulGrijalva,0,"Today, I joined @RepChuyGarcia, @JoaquinCastrotx, and 27 of my colleagues in calling on @DHSgov @SecMayorkas to address serious accessibility issues with the CBP One app.   There are real consequences for those who cannot use it to schedule an appointment. https://t.co/fT8dHpmglq"
RepRaulGrijalva,0,"The Republican Study Committee represents nearly 80% of House Republicans.  They just released an extreme budget that raises the Social Security retirement age, rips away access to health care, and extends Trump's tax cuts for the ultra-rich. https://t.co/YTc0pSM7Fr"
RepRaulGrijalva,0,"RT @ALZIMPACT: @RepRaulGrijalva is building on the progress we've made over the last 10 years by cosponsoring the #NAPAAct. Thank you for s…"
RepRaulGrijalva,0,"RT @NRDems: 🚨 House Republicans have declared this week ""Energy Week."" Over the past year, we've seen them put polluter profits over people…"
RepRaulGrijalva,0,"RT @NRDems: .@RepKamlagerDove: Last year, Republicans passed H.R. 1, the Polluters Over People Act, which contained some of these repeat oi…"
RepRaulGrijalva,0,"RT @NRDems: .@RepKamlagerDove: The U.S. is producing more oil &amp; gas than ever before. And what do we have to show for it? Volatile energy p…"
RepRaulGrijalva,0,"Thanks to @POTUS and Democrats' passage of the CHIPS and Science Act, Arizona has been propelled forward as a chip manufacturing leader.  I'm proud to support this investment to expand @Intel's operations in AZ, provide new jobs, and boost our economy.   https://t.co/BX7unJyHgk"
RepRaulGrijalva,0,"It is another ruling that ignores clear precedent, enables a racist political agenda, and reaffirms that elections matter. I support the Biden administration’s appeal in the 5th Circuit to strike down this cruel law."
RepRaulGrijalva,0,"The decision by the Supreme Court to allow this xenophobic and anti-immigrant law to take effect is blatantly unconstitutional and inhumane. It’s an unconscionable ruling that, if upheld, will have untold consequences for migrants, asylum seekers, and our rule of law. https://t.co/pqwZ5DHYRO"
RepRaulGrijalva,0,"I strongly condemn the criminalization of Sofia Tot Ac, and other indigenous human rights defenders in      Guatemala.   Sofia is facing fabricated charges due to her support for indigenous rights and the environment.  She deserves her freedom. #FreeSofiaTotAc https://t.co/o2F3lxDh6C"
RepRaulGrijalva,0,"RT @PortNogales: Congrats @santacruzaz for securing an additional $6.6 million for the Potrero Creek Bridge Project!!! Funding will come fr…"
RepRaulGrijalva,0,"RT @EdWorkforceDems: Equal pay is not just a women’s issue. Gender-based pay discrimination hurts families &amp; our economy.   Women continue…"
RepRaulGrijalva,0,"The wage gap results in women losing hundreds of thousands of dollars in wages over their lifetime. That’s unjust and unfair—and it’s got to stop.    This #EqualPayDay, we recommit to closing the wage gap and passing the Paycheck Fairness Act. https://t.co/Kc4eTCvJSt"
RepRaulGrijalva,0,"RT @azcentral: Think your rent was hiked too much? Here's how to file a complaint with Arizona attorney general https://t.co/zscnbI5PYL"
RepRaulGrijalva,0,"On #InternationalWomensDay, we celebrate the incredible women who drive progress in our communities, workplaces, and across the globe.  We will continue fighting for policies that empower women and girls – from equal pay to reproductive freedom - so they can thrive. https://t.co/fFoGqujBHA"
RepRaulGrijalva,0,"RT @repdeliaramirez: No human being is illegal."
RepRaulGrijalva,0,"RT @NRDems: Every community is feeling the effects of the #ClimateCrisis, w/ more catastrophic natural disasters, rising sea levels &amp; highe…"
RepRaulGrijalva,0,"RT @NRDems: .@POTUS: ""We are the only nation in the world with a heart and soul that draws from old and new. Home to Native Americans whose…"
RepRaulGrijalva,0,"RT @NRDems: .@POTUS: ""We are making history by confronting the climate crisis, not denying it. I’m taking the most significant action on cl…"
RepRaulGrijalva,0,"Read my full statement here ⬇️ 10/10 https://t.co/fItQgM7dv3"
RepRaulGrijalva,0,"The American people have benefitted from the leadership of President Biden and his commitment to defending the freedoms and values essential to American democracy. I look forward to working together with President Biden to ensure we can build on our historic progress. 9/"
RepRaulGrijalva,0,"Real immigration reform is needed, and it begins with providing the necessary resources to localities like those in Southern Arizona that are at the forefront of the situation. 8/"
RepRaulGrijalva,0,"I do, however, caution President Biden from pushing for Trump-era immigration policies that have not yielded any positive results and only worsened conditions at the border for families and individuals seeking refuge in our country. 7/"
RepRaulGrijalva,0,"Through chaos and threats, Republicans have shown over the past two years that they are incapable of governing. All the while, Trump and Republicans remain fixated on the southern border and chose to block bipartisan immigration reform for the sake of campaign politics. 6/"
RepRaulGrijalva,0,"Trump and Republicans tried to overturn a democratic election, repealed Roe v. Wade, refused to secure resources for our border and pass immigration reform, and supported tax breaks for corporations and billionaires instead of helping working families. 5/"
RepRaulGrijalva,0,"The Biden presidency stands in direct contrast to the extremism presented by Trump and Congressional Republicans. 4/"
RepRaulGrijalva,0,"These laws are revitalizing Arizona with projects like the I-10 expansion, the City of Tucson’s 22nd Street bridge, millions of dollars to update clean drinking water infrastructure, the San Luis and Douglas Ports-of-Entry, and more. 3/"
