Username,Label,Tweet
SenCortezMasto,0,"The United States stands firmly with Israel and its right to defend itself against attacks from Iran and its terrorist proxies. I will continue working in the Senate to deliver the support Israel needs to protect itself."
SenCortezMasto,0,"Good luck today, @WestCareerTech - you've already made your families and our state proud, and I know you're all going to do great work at today's @CivicEducation We the People competition.  Go Wranglers! https://t.co/FOBgRhThUG"
SenCortezMasto,0,"Every year, it's my privilege to nominate Nevadans to attend our U.S. Service Academies. If you are considering applying to any of the academies or ROTC programs this fall, join my team next Saturday, April 20th for an information session.   RSVP here: https://t.co/6vE1Cu90sg https://t.co/IRgjs3SVpj"
SenCortezMasto,0,"I've heard it in Las Vegas, in Reno, in Fallon, in Ely - everywhere in Nevada: we're facing a severe housing crisis.  That's why I'm taking action by fighting for legislation that won't just help build more homes, but also make sure that our families can afford them. https://t.co/Oe5eC7izP2"
SenCortezMasto,0,"It's great to see this latest addition to @tmccnevada that will train workers to be ready for jobs in advanced manufacturing right here in our state - and I'm going to keep fighting to support our booming clean energy economy and create even more opportunities for Nevadans. https://t.co/GzPgrhUChX"
SenCortezMasto,0,"Wishing all of our incredible Reno HS and Incline Village HS students good luck as they get ready to compete in the 2024 @CivicEducation We the People Competition this weekend - I know they'll make Nevada proud! https://t.co/5PhtQ4kJMw"
SenCortezMasto,0,"Make no mistake: women in America have fewer freedoms today because of Donald Trump. He pushed to overturn Roe v. Wade, and his allies immediately went after abortion access in states across the country.   This is why @SenateDems are fighting to defend women’s freedoms. https://t.co/JLYa1FGZLq"
SenCortezMasto,0,"In Nevada, we have a wonderfully diverse and vibrant trans community. As we continue to combat anti-trans attacks, I'm standing with @HRC to fight for the equal rights and treatment all LGBTQ+ people deserve. Every single person deserves to live free from discrimination and hate. https://t.co/gQZ5DaqbVh"
SenCortezMasto,0,"No. https://t.co/eEvP2aXEM4"
SenCortezMasto,0,"Thank you @RSChamberNV for meeting with me. Nevada is driven by our workers and businesses, and I'm focused on delivering the support they need to continue to drive our economy in Reno, Sparks, and across the state. https://t.co/21jWNqORrJ"
SenCortezMasto,0,"Our alliance and partnership with Japan has made both of our countries safer and more prosperous. Today, I look forward to hearing from Prime Minister Kishida before a joint-session of Congress, and I'll continue working to deepen the close relationship our nations share."
SenCortezMasto,0,"Nevada is an innovation state, and our schools like @unevadareno are leading the way researching critical technologies that will drive the 21st Century.  I'm proud to have secured this investment that will continue to support the growing research and development fields in Nevada. https://t.co/KnfABLU3dd"
SenCortezMasto,0,"Wishing a happy 94th birthday to one of our treasures in the Latina community, @DoloresHuerta. Her lifetime of advocacy is an inspiration, and I'm grateful for her mentorship and passion in this fight for women, workers, and Latinos across America.  ¡Feliz cumpleaños, Dolores! https://t.co/ixL22BrDQa"
SenCortezMasto,0,"My parents worked hard to help me and my sister become the first in our family to graduate from college because they knew how it could open doors for our futures.  Now, I'm proud to work with @NSHE to help Latinos across Nevada make their dreams of higher education a reality. https://t.co/rptBzwpHFt"
SenCortezMasto,0,"I had a great meeting with @RTCWashoe this week where we discussed their plans to continue investing in transportation across Washoe County - and how I can deliver at a federal level to help make our roads safer and better for everyone that relies on them. https://t.co/Vufe3l5GYx"
SenCortezMasto,0,"This line shouldn't mean the difference between being able to get critical abortion care or not. But that's what the Arizona Supreme Court's decision does, and it's putting women's lives at risk. https://t.co/zC6lqa0rhZ"
