Username,Label,Tweet
TulsiGabbard,0,"RT @Codie_Sanchez: We need more politicians like my friend @tulsigabbard  - Active duty army - Not bound to either party - Actually cares…"
TulsiGabbard,0,"As Civil Affairs soldiers, we are often known as the warrior diplomats of the Army. Over 95% of Civil Affairs serve in the Army Reserve, where our soldiers bring not only their military training but also their civilian expertise to the mission: diplomats, experts in governance,… https://t.co/AEjBfVShUH https://t.co/lqEplkXmGg"
TulsiGabbard,0,"RT @CollinRugg: NEW: Author JK Rowling could be investigated and arrested by Scottish authorities for ""misgendering"" people.  Scotland has…"
TulsiGabbard,0,"@patrickbetdavid 😂 good get! Happy April Fool's to you, my friend."
TulsiGabbard,0,"Sending aloha and well wishes on this beautiful Easter Sunday 🙏🏽 #grateful https://t.co/F8d0LL0cKX"
TulsiGabbard,0,"RT @TuckerCarlson: Ep. 84  Tulsi Gabbard could be the next vice president. Here’s what she believes. https://t.co/ArQkIYNxw6"
TulsiGabbard,0,"Congratulations and thank you — it’s crazy to live in a time where taking a stand for women to have the freedom to compete against other women in sport requires an act of courage.    Thank you for yours. https://t.co/PgrpmKGwXQ"
TulsiGabbard,0,"RT @JackmanRadio: Thanks to all who have tuned into our latest podcast w/ @TulsiGabbard. A real joy. I want to thank you, Tulsi, for your c…"
TulsiGabbard,0,"@lindayaX Surrounding you and your family with our love and prayers 🙏🏽"
TulsiGabbard,0,"RT @EndWokeness: BREAKING: Elk Grove, California parents are furious after learning that a teacher created secret LGBTQ+ clubs for third gr…"
TulsiGabbard,0,"RT @RealSpikeCohen: This is Corey and Diana Sullivan.  The Georgia state government stole Corey and Diana’s children, because their daughte…"
TulsiGabbard,0,"RT @DavidSacks: WHAT'S IN THE TIKTOK BILL?  I've read H.R. 7521 (the ""TikTok bill"") carefully. Here's a summary of the operative provisions…"
TulsiGabbard,0,"RT @TimRunsHisMouth: Tulsi is correct.   This is a modern day version of the Patriot Act."
TulsiGabbard,0,"RT @WarrenDavidson: Republicans have made progress, but the Patriot Act had 63 NO votes. The TikTok Trojan Horse had 65 NO votes. With the…"
TulsiGabbard,0,"RT @RealPatrickWebb: @DanCrenshawTX Dan is being quite misleading here.   The problem with the bill has more to do with the vague pretext w…"
TulsiGabbard,0,"The TikTok ban is not about TikTok. Don’t be fooled. It’s about politicians having the power to decide what thoughts, ideas, and information Americans are allowed to hear and see. It’s about freedom. It’s about destroying our democracy in the name of protecting it. Will we, the… https://t.co/IozyoJ1Y6r"
TulsiGabbard,0,"RT @NancyMace: I was asked to speak on 2024 today, NOT my own rape. I’ve carried this shame for 30 years, a shame George Stephanopolous wil…"
TulsiGabbard,0,"@ChoooCole @VoteBo Thank you for your courage, Chloe.  You are not alone."
TulsiGabbard,0,"The Democrat elite tried to take away our freedom to choose who we want to serve as our next President. Today’s SCOTUS ruling of 9-0 was an outright rejection of their efforts and a huge victory for our democracy. https://t.co/eh9THd4pF3"
TulsiGabbard,0,"Nikki Haley’s latest campaign pitch is getting back to “normal.” By “normal,” she means a government of, by, and for the rich and powerful. So it’s no wonder that Nikki Haley is the darling of the warmongering Dem establishment and propaganda media."
TulsiGabbard,0,"A young woman in Georgia was murdered by an illegal immigrant who was set free twice—once when he illegally came into our country, and again when he was arrested shortly thereafter. If he wasn’t here, Ms. Riley wouldn’t have been killed. Kamala Harris and leaders of Dem Elite… https://t.co/zin3QzWYJh https://t.co/vwEw9tIKKF"
TulsiGabbard,0,"Kamala Harris and others in the Dem Elite are grossly out of touch. The vast majority of Americans have the commonsense to know we can’t let criminals run free on our streets and we must secure our borders. The Dem Elite can’t understand this. But because the election is near,… https://t.co/8bsArGPYWA https://t.co/mCSmtdrPuN"
TulsiGabbard,0,"Thank you for your courage, @AbigailShrier. I look forward to listening! https://t.co/MUHjkouIPR"
TulsiGabbard,0,"@LeenerTep Great memories with the best people!"
TulsiGabbard,0,"@RandPaul exposes the truth! https://t.co/eDWPk7limJ"
TulsiGabbard,0,"As shocking as this is, unfortunately, she's not alone. Here's a reminder for those who need it: Our rights do come from God.   ""We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain unalienable Rights, that… https://t.co/LVPMU55hVM https://t.co/TWf0N4z37O"
TulsiGabbard,0,"@seanonolennon I hope this weight has been lifted from your heart. I'm sure the trees forgive you."
TulsiGabbard,0,"RT @TulsiGabbard: It’s finally done and sent off to the printers. My debut book, ‘For Love of Country: Leave the Democrat Party Behind’ is…"
TulsiGabbard,0,"RT @mcarmystrong: John F. Kennedy, Oliver Stone &amp; Tulsi Gabbard are all veteran-authors, outspoken soldiers who dared obey General Eisenhow…"
TulsiGabbard,0,"@clue_catcher I'm so sorry to have missed your sister and niece yesterday. Things were a bit chaotic and unpredictable. I would've loved to meet her. I'd like to send her something if you can DM me a mailing address."
TulsiGabbard,0,"RT @CPAC: 🚨@TulsiGabbard raises the alarm: ""Our Democracy is Under Attack"" https://t.co/QFITIcSvra"
TulsiGabbard,0,"@JQ_USA @CPAC Great meeting you!"
TulsiGabbard,0,"@JQ_USA @CPAC I love this picture. Thank you!"
TulsiGabbard,0,"It’s finally done and sent off to the printers. My debut book, ‘For Love of Country: Leave the Democrat Party Behind’ is coming soon!   Pre-order your copy today!   https://t.co/1wmkIu6Twl https://t.co/AVf0Vhy71P"
TulsiGabbard,0,"Trump raises an important question to all NATO nations: What is the value of membership to you? Is it worth the cost in money and possibly lives of your loved ones? Other countries should not expect the United States to sacrifice our treasure and potentially the lives of our… https://t.co/twdEvWVkBB https://t.co/lzSDFaBzxn"
TulsiGabbard,0,"Biden and Dem Elite are afraid of letting the people have a choice at the ballot box for the same reason all dictators are afraid of democracy: they’re afraid that the people will not choose the “correct” person. They don’t want to take that gamble. https://t.co/xLMvSNByXy"
TulsiGabbard,0,"It was beautiful to see the #SuperBowl feature the strength, resilience and aloha of the people of Lahaina tonight. So proud to see our Lahainaluna Lunas standing on that field representing Hawaii!"
